genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_UBA3015	0	44.9457	44.3841	132.6495	27.6894	0	174.4035	4.083	12.0113	0	0	0	0	0	0.2431	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Methylacidiphilales;f_UBA3015;g_UBA3015
g_Defluviitalea A	0	0	0	0	117.3462	0	320.3583	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Defluviitaleaceae;g_Defluviitalea A
g_UBA4207	0	0	0	0	0	288.6043	56.1822	0	0	0	0	0	0	91.1533	0	d_Bacteria;p_Bdellovibrionota;c_Bacteriovoracia;o_Bacteriovoracales;f_Bacteriovoracaceae;g_UBA4207
g_JACPAV01	0	0	0	25.639	0	44.4007	0	0	0	0	0	0	0	364.6133	0	d_Bacteria;p_JACPQY01;c_JACPQY01;o_JACPQY01;f_JACPQY01;g_JACPAV01
g_Leptolyngbya A	0	0	0	0	0	434.2839	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Elainellales;f_Elainellaceae;g_Leptolyngbya A
g_JAGOSM01	0	0	64.3334	0	117.3462	0	240.2687	0	0	0	0	10.7604	0	0	0.7048	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_JAGOSM01;g_JAGOSM01
g_Abiotrophia	0	0	0	0	0	0	91.2516	0	32.8343	146.2299	0	0	92.0568	0	70.9289	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Abiotrophia
g_UBA4421	37.1048	0	0	45.9615	0	0	201.4293	0	62.4265	0	0	20.8984	0	65.3621	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_HTCC2089;g_UBA4421
g_VHCZ01	0	172.5028	85.1738	0	25.8933	0	53.017	0	21.9079	0	0	5.3423	0	68.8143	0.4666	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_SIBE01;g_VHCZ01
g_Buttiauxella	0	0	0	0	0	0	0	0	0	0	422.1597	1.9755	8.2363	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Buttiauxella
g_50-218	0	0	0	60.5396	0	0	198.9891	0	0	0	0	0	0	172.1874	0	d_Bacteria;p_Firmicutes B;c_Moorellia;o_Thermacetogeniales;f_Thermacetogeniaceae;g_50-218
g_Unclassified_f_Alteromonadaceae	0	315.3914	0	0	0	0	0	0	114.7054	0	0.3309	0	0	0	0.5687	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Unclassified_f_Alteromonadaceae
g_Unclassified_f_Enterococcaceae	2.7376	0	0	0	0	0	0	0	33.8144	7.5437	45.6339	13.479	169.8842	0	157.8691	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Unclassified_f_Enterococcaceae
g_Curvibacter	0	178.7985	0	0	0	0	0	0	0	0	0	249.6801	0	0	2.3076	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Curvibacter
g_Formivibrio	18.3252	199.9624	0	0	90.0453	0	0	0	0	121.9922	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chitinibacteraceae;g_Formivibrio
g_Levilactobacillus	0	0	112.8586	0	22.8731	0	23.4165	20.3086	0	76.7937	20.6512	1.083	123.9446	22.7954	4.8235	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Levilactobacillus
g_Komagataeibacter	0	0	12.3794	0	7.5268	209.0226	77.0565	0	0	0	0	0.3924	0	100.0168	23.0264	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Komagataeibacter
g_Desulfatibacillum	0	0	143.3019	0	0	140.9879	142.7189	0	0	0	1.2177	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfatibacillaceae;g_Desulfatibacillum
g_Parasutterella	0	0	327.6211	0	66.3991	0	33.9884	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Parasutterella
g_CADCWO01	0	0	53.9941	46.0128	16.4145	172.6472	33.609	0	6.944	0	0	0	0	98.1526	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Thermosynechococcales;f_Thermosynechococcaceae;g_CADCWO01
g_ZJ293	35.3983	96.5653	0	0	0	0	0	0	0	47.5471	0	4.5349	208.8166	0	34.1989	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_ZJ293
g_Gemmiger A	18.6294	304.9219	25.0927	0	0	0	62.4765	0	0	8.8584	0	0	7.0217	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Gemmiger A
g_SLMP01	0	0	54.2362	123.2511	0	133.4011	101.2792	0	13.9503	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nitriliruptorales;f_Nitriliruptoraceae;g_SLMP01
g_WHSP01	0	0	68.7198	0	0	135.2202	0	0	0	0	0	0	0	222.0827	0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_Longimicrobiaceae;g_WHSP01
g_Azonexus	40.8983	0	37.7959	73.6205	13.1316	42.4978	0	0	99.994	0	1.0864	66.874	0	0	49.4705	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Azonexus
g_Marihabitans	38.9885	83.2723	0	0	0	0	0	0	231.6117	55.6177	0	9.1396	0	0	6.4388	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Marihabitans
g_Blautia	0	0	60.7773	361.6446	0	0	0	0	0	0	0	1.2707	0	0	1.3317	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Blautia
g_RAAP-2	0	0	126.6458	143.9005	0	0	0	0	0	0	0	0	0	153.4812	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_RAAP-2;g_RAAP-2
g_UBA5691	0	0	290.9998	103.327	11.0582	17.8938	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Opitutaceae;g_UBA5691
g_Actinopolyspora	0	0	63.1576	358.8118	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Actinopolyspora
g_Thermobifida	127.0664	115.5443	0	0	0	0	0	0	88.045	40.2804	2.4239	0	47.8932	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Thermobifida
g_Cellulosilyticum	88.9088	0	0	9.8161	0	0	10.7549	149.1056	0	0	33.9321	4.3657	56.697	39.2827	27.1623	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Cellulosilyticum
g_Kineosphaera	203.5159	0	0	0	0	0	26.4387	28.3536	0	3.7487	2.2889	48.7588	0	0	106.4103	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Kineosphaera
g_Enterocloster	5.5911	122.0194	27.3283	17.1139	27.4733	26.887	117.3347	2.6338	0	0	1.9198	0	0	69.3727	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Enterocloster
g_Tissierella A	0	0	0	0	0	0	0	2.0104	0	0	1.2264	7.1937	0	0	406.1322	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_Tissierella A
g_JADJCA01	0	0	0	0	0	0	311.5208	0	0	0	0	0	0	101.0859	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_JADJCA01
g_Herbidospora	0	0	0	0	0	325.5149	0	0	56.7342	0	0	0	0	29.701	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Herbidospora
g_Unclassified_f_UBA4248	0	0	0	0	0	411.9016	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Bradymonadia;o_UBA4248;f_UBA4248;g_Unclassified_f_UBA4248
g_GWA2-45-9	0	0	76.5486	0	139.6272	0	190.5929	0	0	0	0	3.2009	0	0	1.6773	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA6257;f_GWB1-50-10;g_GWA2-45-9
g_Mediterraneibacter	0	0	61.3943	0	0	120.8059	229.292	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Mediterraneibacter
g_Lentibacter	0	0	0	0	0	0	59.9874	0	0	0	0	0	0	350.3774	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Lentibacter
g_Unclassified_c_Acidimicrobiia	0	0	0	274.8499	36.7685	0	0	0	0	0	0	0	0	97.7164	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Unclassified_c_Acidimicrobiia;f_Unclassified_c_Acidimicrobiia;g_Unclassified_c_Acidimicrobiia
g_Rubellimicrobium	148.4969	0	0	0	0	0	0	3.1948	0	0	0.9225	226.0934	27.3284	0	3.1617	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Rubellimicrobium
g_Unclassified_f_Nevskiaceae	16.3261	267.2225	0	0	0	0	109.5043	0	0	15.5263	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Nevskiaceae;g_Unclassified_f_Nevskiaceae
g_UBA1144	0	0	0	0	0	408.5624	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota D;c_UBA1144;o_UBA1144;f_UBA1144;g_UBA1144
g_JACQAX01	0	0	0	0	232.712	75.3125	95.2965	0	0	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_UBA923;g_JACQAX01
g_WNDY01	0	0	0	0	0	0	0	0	0	0	0	382.1561	0	0	20.9691	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_WNDY01
g_FACHB-261	8.4234	45.9576	45.3834	77.3499	13.7968	22.3253	141.2461	0	11.6733	16.0215	0	0	0	18.3333	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_FACHB-261;f_FACHB-261;g_FACHB-261
g_Gilliamella	29.4405	0	0	243.23	18.0681	0	0	24.2616	0	0	27.733	1.2426	49.9209	0	5.7545	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Gilliamella
g_VSJD01	0	0	0	0	0	399.308	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_JAAZAB01;f_VSJD01;g_VSJD01
g_Friedmanniella	333.3792	26.8885	0	0	0	0	0	20.8016	0	0	2.0172	2.5404	0	0	12.5142	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Friedmanniella
g_UBA4096	60.5078	264.1013	0	0	39.6426	0	0	0	33.5409	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Bacteriovoracia;o_Bacteriovoracales;f_Bacteriovoracaceae;g_UBA4096
g_JACPZX01	49.6097	135.3337	0	0	0	0	83.187	0	17.1874	110.7422	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Mor1;o_JACPZX01;f_JACPZX01;g_JACPZX01
g_UMGS1865	57.9314	0	0	88.6612	94.8864	153.5404	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UMGS1865
g_Rubrivirga	0	0	0	0	46.3956	337.8373	0	0	0	0	0	0	10.6765	0	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Rubricoccaceae;g_Rubrivirga
g_Unclassified_f_Polyangiaceae	24.009	65.4957	0	0	117.9738	0	176.7502	0	0	0	0	0	9.0493	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_Unclassified_f_Polyangiaceae
g_Eubacterium G	0	0	36.1035	0	263.4161	0	0	0	0	0	0	0	0	87.5072	5.933	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Eubacterium G
g_SKWY01	0	0	0	0	0	0	392.7871	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_SLRQ01;f_SLRQ01;g_SKWY01
g_GCA-002748415	63.91	174.3444	0	0	0	0	0	0	110.709	15.1948	0	3.5996	12.0443	0	12.2602	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_GCA-002748415;g_GCA-002748415
g_JAADEI01	0	0	240.7822	0	27.3372	0	0	0	123.8652	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_SpSt-205;f_JAADEI01;g_JAADEI01
g_UBA2466	0	0	297.4101	56.3217	0	0	0	0	38.2491	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_FAC87;o_UBA2466;f_UBA2466;g_UBA2466
g_M30B41	15.0157	327.6976	0	0	49.1886	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UA16;g_M30B41
g_Manganitrophus	51.9038	141.5919	0	0	0	0	0	0	71.9289	123.4025	0	2.9234	0	0	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_SBBL01;f_SCUR01;g_Manganitrophus
g_JAAYYZ01	0	0	220.1701	0	0	57.764	36.5457	0	52.8555	0	0	0	0	23.7176	0	d_Bacteria;p_Hydrogenedentota;c_Hydrogenedentia;o_Hydrogenedentiales;f_CAITNO01;g_JAAYYZ01
g_Unclassified_o_Desulfobulbales	0	0	0	0	0	38.6343	97.7717	0	0	0	0	0	0	253.8087	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Unclassified_o_Desulfobulbales;g_Unclassified_o_Desulfobulbales
g_Hallerella	0	0	304.5422	0	0	85.607	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Fibrobacterota;c_Fibrobacteria;o_Fibrobacterales;f_Fibrobacteraceae;g_Hallerella
g_SYFT01	0	78.7633	38.8896	0	70.936	0	193.6571	6.8005	0	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_SCN-69-37;g_SYFT01
g_WYBA01	0	0	0	144.6578	0	125.2566	118.8698	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Haliangiales;f_Haliangiaceae;g_WYBA01
g_VGIQ01	0	0	0	0	312.9233	0	0	0	0	22.7113	0	0	0	51.9768	0	d_Bacteria;p_AABM5-125-24;c_AABM5-125-24;o_AABM5-125-24;f_AABM5-125-24;g_VGIQ01
g_B22-G1	16.6903	0	0	0	27.3372	0	0	0	161.9068	0	0	0	0	181.6289	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_GN15;f_FEB-12;g_B22-G1
g_O2-12-FULL-43-9	0	0	0	78.0823	41.7824	0	0	0	212.1084	0	0	0	0	55.5207	0	d_Bacteria;p_Bdellovibrionota E;c_O2-12-FULL-43-9;o_O2-12-FULL-43-9;f_O2-12-FULL-43-9;g_O2-12-FULL-43-9
g_Ga0077555	0	71.2075	0	39.9491	21.377	0	175.0795	6.1482	0	24.824	0	1.4702	0	28.4059	18.7249	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Ga0077555
g_JAFGUR01	0	0	0	0	0	0	0	305.1373	0	0	1.3851	2.3026	27.6674	0	50.2991	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_JAFGUR01
g_UBA2376	0	100.391	0	0	212.5411	0	56.1822	0	0	17.4989	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Haliangiales;f_Haliangiaceae;g_UBA2376
g_MGML01	13.6464	372.2704	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_UBA2162;g_MGML01
g_UBA7173	198.0741	0	50.818	0	0	0	63.264	8.8864	0	44.8501	5.3977	0	14.2204	0	0.2784	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;g_UBA7173
g_Quadrisphaera	33.1027	146.679	0	0	0	0	0	0	0	0	0	2.8019	4.6876	189.7405	8.7388	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Quadrisphaeraceae;g_Quadrisphaera
g_Fen-671	0	256.0494	0	0	25.6226	0	52.4629	0	21.6789	29.7542	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Palsa-688;g_Fen-671
g_JAHIRD01	0	0	41.8501	95.1038	25.4453	205.8716	0	0	0	0	0	0	0	16.9059	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfolunaceae;g_JAHIRD01
g_Methyloprofundus	0	0	0	0	0	0	0	0	383.6127	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_Methyloprofundus
g_Archangium A	0	0	0	0	0	0	292.4099	0	50.9987	0	0	0	0	40.0477	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_Archangium A
g_Superficieibacter	0	0	0	0	0	0	0	30.8005	0	0	306.6698	6.7582	39.0426	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Superficieibacter
g_Ruminococcus	0	0	0	137.4249	0	214.1888	30.1137	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Ruminococcus
g_Bin90	0	0	185.438	0	0	121.6291	51.301	0	21.1988	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SAR202;f_UBA11138;g_Bin90
g_JAAOIL01	0	0	98.7321	0	90.0453	48.5689	61.4565	0	0	0	0	0	0	79.7685	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Parvibaculales;f_RS24;g_JAAOIL01
g_Gulosibacter	52.8197	0	0	0	44.2994	0	0	0	41.2188	0	0	20.5697	28.1624	0	191.0849	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Gulosibacter
g_40CM-4-68-19	0	0	0	377.541	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_40CM-4-68-19;g_40CM-4-68-19
g_Chryseotalea	0	0	0	0	89.6792	0	0	0	227.6285	0	0	0	0	59.5832	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Cyclobacteriaceae;g_Chryseotalea
g_Leptolinea	0	0	0	0	0	0	262.6193	0	0	0	0	0	0	113.6237	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Leptolinea
g_Thiomicrospira	0	0	0	153.1197	0	0	167.7642	0	0	0	0	0	0	54.4381	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thiomicrospiraceae;g_Thiomicrospira
g_CG2-30-66-41	0	0	0	60.5396	0	314.521	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_Abditibacteria;o_CG2-30-66-41;f_CG2-30-66-41;g_CG2-30-66-41
g_JAAYAO01	10.6982	0	0	0	0	0	0	6.7195	0	339.1364	0	0	13.441	0	4.661	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_JAAYAO01
g_Rhodococcus B	65.7907	57.6362	0	0	0	0	0	0	0	70.3249	0	30.7296	25.7047	0	124.2852	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus B
g_14-2	0	0	24.0451	0	58.4787	0	239.4726	33.2194	0	0	0	0	4.8372	0	14.1359	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_14-2
g_JABDJQ01	25.5095	0	68.7198	0	0	0	85.5502	0	0	194.0785	0	0	0	0	0	d_Bacteria;p_JABDJQ01;c_JABDJQ01;o_JABDJQ01;f_JABDJQ01;g_JABDJQ01
g_Paramesorhizobium	0	0	0	0	0	0	0	0	0	0	0	39.295	0	0	334.3829	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Paramesorhizobium
g_Propionibacterium	17.5378	73.3852	0	0	0	0	0	0	75.8514	35.6182	2.0459	0.863	27.3371	0	140.9545	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Propionibacterium
g_Oxalobacter	0	0	257.3336	0	0	0	32.0358	0	0	0	0	0	0	83.1629	0.2819	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Oxalobacter
g_Unclassified_f_Dehalobacteriaceae	0	0	0	0	0	0	0	342.3512	0	0	1.8484	1.8192	24.3486	0	0.4766	d_Bacteria;p_Firmicutes B;c_Dehalobacteriia;o_Dehalobacteriales;f_Dehalobacteriaceae;g_Unclassified_f_Dehalobacteriaceae
g_Rufibacter	0	0	313.0387	0	34.6056	0	0	0	0	0	0	0	0	22.9921	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Hymenobacteraceae;g_Rufibacter
g_SHYG01	0	0	232.5899	0	0	0	0	0	23.9302	0	0	0	0	112.7497	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA3495;f_UBA3495;g_SHYG01
g_DUQB01	0	0	0	73.0984	117.3462	126.5891	0	0	0	0	0	0	0	51.9768	0	d_Bacteria;p_Firmicutes G;c_Limnochordia;o_DTU080;f_DTU080;g_DUQB01
g_Unclassified_p_Patescibacteria	64.6555	0	0	0	0	0	0	0	301.0222	0	0	0	0	0	2.7442	d_Bacteria;p_Patescibacteria;c_Unclassified_p_Patescibacteria;o_Unclassified_p_Patescibacteria;f_Unclassified_p_Patescibacteria;g_Unclassified_p_Patescibacteria
g_JAAUTN01	12.6115	68.8073	0	0	123.9387	0	126.8835	17.8228	17.4771	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Elainellales;f_Elainellaceae;g_JAAUTN01
g_Copromorpha	17.268	94.2131	0	0	197.9842	0	57.9109	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_Copromorpha
g_Abyssisolibacter	0	0	0	0	0	0	0	260.6124	0	0	7.3061	4.7937	48.1201	46.3111	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_MCWD3;g_Abyssisolibacter
g_Primorskyibacter	174.135	0	0	0	0	0	0	0	0	10.414	1.7967	159.9008	5.9169	0	14.5171	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Primorskyibacter
g_Unclassified_f_EnvOPS12	0	0	172.1662	97.8113	0	42.3465	53.5831	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12;g_Unclassified_f_EnvOPS12
g_Ensifer	0	18.8281	0	0	0	0	0	0	0	0	0	124.0589	0	0	221.5059	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Ensifer
g_DKR-5	29.4405	240.9383	0	45.0574	0	0	0	0	20.3995	27.9982	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_DKR-5
g_JADGDT01	36.2071	0	0	0	59.304	0	242.8523	0	25.0881	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA1820;g_JADGDT01
g_CACIIZ01	0	0	69.9114	0	42.5069	137.5651	0	0	0	0	0	0	0	112.9669	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_CACIIZ01
g_CAJBBX01	0	0	0	0	108.1426	0	110.7121	0	0	0	0	0	0	143.7005	0	d_Bacteria;p_Armatimonadota;c_Chthonomonadetes;o_Chthonomonadales;f_CAJBBX01;g_CAJBBX01
g_RUG754	0	0	0	0	0	0	0	305.231	0	0	2.6298	2.0706	51.9619	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_RUG754
g_SJAQ100	9.0884	0	0	0	0	0	62.2183	4.2813	0	0	1.0402	268.2266	13.7022	0	2.9505	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_SJAQ100
g_Unclassified_c_Desulfobacteria	0	0	0	0	43.513	316.8474	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Unclassified_c_Desulfobacteria;f_Unclassified_c_Desulfobacteria;g_Unclassified_c_Desulfobacteria
g_Vagococcus A	16.5467	0	41.8139	0	6.3558	0	13.0137	17.176	0	0	0.3156	0	212.6929	25.337	26.9928	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus A
g_Actinomarinicola	32.0691	0	0	0	0	0	0	0	266.6505	60.9961	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_SKKL01;g_Actinomarinicola
g_JAACFB01	6.844	0	0	0	11.2099	0	0	0	28.4536	0	0	0	0	312.8115	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Woeseiales;f_Woeseiaceae;g_JAACFB01
g_UBA1425	0	0	49.978	0	60.7744	245.8549	0	0	0	0	2.1234	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_UBA1425
g_WSYB01	0	0	0	0	0	0	0	0	0	0	0	0	0	358.5922	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Geobacteraceae;g_WSYB01
g_CAG-698	0	0	0	128.8359	0	148.7422	0	0	19.4433	0	0	0	0	61.0727	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_ML615J-28;f_CAG-698;g_CAG-698
