family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_UBA6429	27.7999	227.5114	112.3345	0	91.0675	0	186.4624	0	115.5761	26.4379	0	1.5658	0	60.5055	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA6429;f_UBA6429
f_UBA955	0	0	51.9085	0	0	459.6327	0	0	0	0	0	0	0	335.5068	0.5687	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_NS11-12g;f_UBA955
f_Unclassified_o_Opitutales	0	0	80.9009	137.8845	24.5943	318.378	0	0	187.2796	0	0	0	0	98.0432	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Unclassified_o_Opitutales
f_Fimbriimonadaceae	0	0	147.2395	0	0	336.7749	0	0	178.3332	0	0	0	0	184.3705	0	d_Bacteria;p_Armatimonadota;c_Fimbriimonadia;o_Fimbriimonadales;f_Fimbriimonadaceae
f_33-17	14.5769	318.122	39.2684	0	143.2539	0	293.3151	0	0	0	0	1.642	0	31.7261	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_33-17
f_JABAAI01	0	0	161.9823	306.7521	0	371.8556	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Leptospirae;o_Leptospirales;f_JABAAI01
f_GWE2-31-10	0	296.3153	48.7689	0	148.26	0	303.5653	0	0	0	2.072	0	0	39.4018	0	d_Bacteria;p_Spirochaetota;c_GWE2-31-10;o_GWE2-31-10;f_GWE2-31-10
f_Unclassified_o_Nanopelagicales	0	0	0	511.6886	0	63.2946	0	0	0	0	0	0	0	259.884	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_Unclassified_o_Nanopelagicales
f_GCA-2722455	0	0	168.5669	95.7665	75.3558	165.845	262.6007	26.2729	0	0	0	0	0	37.1545	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SAR202;f_GCA-2722455
f_B15-G9	0	0	828.4025	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_UBA1063;f_B15-G9
f_Woeseiaceae	6.844	98.7718	146.3066	0	11.2099	0	182.1392	0	28.4536	0	0	0	0	352.2133	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Woeseiales;f_Woeseiaceae
f_Geminicoccaceae	60.4884	0	240.9298	54.751	29.2976	189.6315	119.9748	0	49.5765	0	0	38.9526	0	38.9308	1.0345	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Geminicoccales;f_Geminicoccaceae
f_GCA-2863065	0	0	289.1158	458.2178	0	0	0	0	0	0	0	0	0	65.5815	7.313	d_Bacteria;p_Myxococcota;c_UBA9042;o_GCA-2863065;f_GCA-2863065
f_PR03	39.0407	0	52.5856	0	0	413.8914	65.4645	0	162.309	0	0	0	0	84.9708	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_PR03
f_Bin134	0	0	674.6035	0	29.2976	0	0	0	74.3647	0	0	0	0	38.9308	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Bin134
f_WHSQ01	0	0	80.708	169.8717	0	280.6113	147.6419	0	41.7574	0	0	0	0	93.1519	2.4069	d_Bacteria;p_Actinobacteriota;c_UBA4738;o_CADDZG01;f_WHSQ01
f_Geobacteraceae	30.2845	123.9227	61.1872	0	62.0042	40.1328	101.5638	0	20.9843	14.4004	0	2.5586	0	358.5922	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Geobacteraceae
f_Casimicrobiaceae	0	0	63.3229	287.8009	0	349.1917	0	0	0	0	0	92.8641	0	0	17.0377	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Casimicrobiaceae
f_JAFGRV01	0	0	367.7436	139.282	0	120.6018	83.1093	0	0	0	0	0	0	99.0369	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_SZUA-6;f_JAFGRV01
f_B26-G9	0	0	563.735	116.4618	0	0	127.6003	0	0	0	0	0	0	0	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_B26-G9;f_B26-G9
f_UBA12409	0	0	92.0247	149.3749	71.9384	258.6821	114.5629	0	0	0	0	0	0	116.8348	0	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_UBA12409
f_Elainellaceae	12.6115	68.8073	0	0	123.9387	434.2839	126.8835	17.8228	17.4771	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Elainellales;f_Elainellaceae
f_Demequinaceae	239.8046	0	0	0	12.8561	0	0	11.8819	10.669	289.5992	24.6027	25.2048	49.365	9.7912	125.8463	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Demequinaceae
f_Rikenellaceae	0	0	66.4543	461.6679	30.3037	26.502	74.8991	0	17.093	0	0	0	6.3858	107.3806	4.0001	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae
f_DSWW01	32.7236	428.4909	17.6307	20.0328	21.4394	0	65.8462	3.083	36.279	118.2578	0	49.4877	0	0	0.5795	d_Bacteria;p_Desulfobacterota;c_DSWW01;o_DSWW01;f_DSWW01
f_GCA-2747355	0	0	0	706.7568	21.0106	33.9982	0	0	0	0	0	0	0	27.919	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_GCA-2747355;f_GCA-2747355
f_CG2-30-32-10	0	0	0	427.7819	114.4544	185.2043	0	0	24.2095	0	0	0	0	38.0219	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_CG2-30-32-10
f_UBA12225	0	0	0	0	28.9516	468.4795	59.2789	0	0	0	0	0	0	230.8261	0	d_Bacteria;p_Chloroflexota;c_UBA2235;o_UBA12225;f_UBA12225
f_Prolixibacteraceae	0	0	85.0241	141.6752	0	0	77.6126	111.0445	0	0	2.4904	0	60.1437	302.2156	4.3334	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Prolixibacteraceae
f_Sulfurospirillaceae	42.9634	0	21.5976	105.7115	196.9741	0	173.7328	0	0	0	0	12.3886	0	223.3517	6.2876	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurospirillaceae
f_JACPZS01	16.5062	450.283	133.3972	0	108.1426	0	55.356	0	0	15.6975	1.8892	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_JACPZS01
f_Vagococcaceae	39.6894	126.2649	41.8139	0	6.3558	0	13.0137	17.176	64.1427	0	14.1854	1.4575	269.1523	25.337	157.7141	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae
f_Cardiobacteriaceae	0	167.9489	62.8271	0	8.7336	0	251.6045	37.2164	76.2739	6.9201	55.8755	29.1176	21.9413	46.4211	10.721	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cardiobacteriales;f_Cardiobacteriaceae
f_Marinithermaceae	0	0	386.0003	0	0	0	0	0	231.6645	0	0	0	0	155.9304	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Marinithermaceae
f_DSM-45221	0	22.7652	280.4014	143.2931	57.578	168.6147	0	0	9.0303	0	0.7458	0	0	79.1226	9.0116	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_DSM-45221
f_Thermaceae	44.2333	0	0	0	362.2511	0	0	0	61.299	168.2651	0	0	0	130.3198	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Thermaceae
f_UBA828	27.8862	0	150.2444	0	228.3757	73.9092	280.5622	0	0	0	3.1917	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA828;f_UBA828
f_JACRJZ01	0	0	218.2498	61.9962	33.1746	178.938	90.5675	0	46.7808	0	0	0	0	132.2477	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_JACRJZ01
f_Lenti-02	0	144.9432	71.5661	371.4187	87.026	0	44.5469	12.5146	0	0	0	0	0	28.9102	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_Lenti-02
f_Unclassified_p_Fibrobacterota	0	113.9321	281.2716	63.9186	136.813	0	140.0636	19.6741	0	0	4.7801	0	0	0	0	d_Bacteria;p_Fibrobacterota;c_Unclassified_p_Fibrobacterota;o_Unclassified_p_Fibrobacterota;f_Unclassified_p_Fibrobacterota
f_SHVP01	80.6529	440.037	72.4232	0	0	0	90.1607	12.6645	37.2566	25.5672	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVP01;f_SHVP01
f_UBA10329	0	0	150.3779	268.5034	13.0616	169.0853	26.7439	0	0	0	0	0	0	121.4946	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA10329
f_UBA823	0	0	51.4667	321.6328	15.6462	151.907	96.1075	0	26.4759	0	0	0	0	83.1629	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA823
f_DSM-6294	0	0	13.7753	0	0	83.7984	138.7621	1.668	167.5281	0	0.4053	0.7272	2.6691	315.6995	18.2932	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_DSM-6294
f_Entotheonellaceae	0	0	210.9799	0	113.1338	159.2293	173.7328	0	47.8604	0	0	0	0	34.9403	0	d_Bacteria;p_Tectomicrobia;c_Entotheonellia;o_Entotheonellales;f_Entotheonellaceae
f_Carboxydocellaceae	14.163	0	267.0749	260.1103	0	37.5375	0	0	98.1364	0	0	0	0	61.6507	0	d_Bacteria;p_Firmicutes B;c_GCA-003054495;o_Carboxydocellales;f_Carboxydocellaceae
f_NORP154	0	0	0	57.5	30.7686	144.604	0	0	125.1858	0	0	2.1161	0	367.9696	7.1923	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_NORP154
f_Aggregatilineaceae	0	0	63.3229	0	0	249.2017	315.3265	0	0	0	0	0	0	102.3208	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Aggregatilineaceae
f_HGM11501	0	0	176.1361	133.4223	0	57.764	0	0	124.4369	0	0	0	0	237.1757	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UMGS1883;f_HGM11501
f_TMED113	0	0	0	567.3506	33.7326	54.5843	69.0681	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_TMED113
f_LD1	0	0	229.283	65.1303	0	84.5927	214.0783	0	14.7437	0	0	0	0	115.7777	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_LD1
f_Unclassified_o_Bdellovibrionales	0	0	198.2734	45.0574	0	39.0144	98.7334	0	20.3995	0	0	0	0	320.3815	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_Unclassified_o_Bdellovibrionales
f_Enterobacteriaceae A	0	0	103.0796	234.247	10.4456	101.4152	213.8756	0	0	0	0	0	0	55.5207	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales A;f_Enterobacteriaceae A
f_Aminobacteriaceae	46.9305	85.3498	42.1417	0	153.7359	41.4613	251.1086	7.3692	21.6789	14.8771	1.7905	1.7622	0	47.4351	0	d_Bacteria;p_Synergistota;c_Synergistia;o_Synergistales;f_Aminobacteriaceae
f_SpSt-956	0	0	0	0	241.1049	97.5359	370.2502	0	0	0	4.212	0	0	0	0	d_Bacteria;p_Eremiobacterota;c_SpSt-956;o_SpSt-956;f_SpSt-956
f_JABWCM01	0	0	290.7374	66.0697	17.6772	28.6043	72.3887	0	0	0	0	0	0	234.8951	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_JABWCM01;f_JABWCM01
f_DTJE01	25.8771	0	34.855	0	211.9221	34.2922	347.1317	6.095	0	24.6094	0	22.6807	0	0	0.3128	d_Bacteria;p_Myxococcota;c_UBA9042;o_DTJE01;f_DTJE01
f_Rhodothermaceae	0	0	429.7601	0	149.3137	0	76.4307	0	0	0	0	0	0	49.6022	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Rhodothermaceae
f_JAFGIB01	0	0	0	437.0404	109.57	84.0946	28.5709	0	10.9927	0	0	0	0	34.5288	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JAFGIB01
f_JADMJV01	0	0	0	103.327	0	44.7345	113.2093	0	140.3424	0	0	0	0	293.8838	0	d_Bacteria;p_Eremiobacterota;c_Xenobia;o_Xenobiales;f_JADMJV01
f_J027	7.4579	0	160.1944	136.5148	24.35	275.8134	0	0	20.6021	0	0	5.8807	16.866	32.3564	13.2064	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_J027
f_UBA5070	2.8542	0	103.8005	187.8345	23.3748	158.8601	90.9345	0	41.5317	0	0	0.1608	0	83.8634	0	d_Bacteria;p_Fibrobacterota;c_Fibrobacteria;o_UBA5070;f_UBA5070
f_PGXB01	0	0	375.352	0	25.3576	205.1617	51.9201	0	0	0	0	0	0	33.6953	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_GN15;f_PGXB01
f_UBA10428	0	0	0	412.2748	0	0	75.2842	0	0	0	0	0	0	195.4327	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA10428
f_UBA8363	0.8883	0	47.8618	176.7436	14.5503	197.7736	131.0845	0	6.1554	0	0	13.7679	0	88.9385	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_UBA8363
f_UBA1829	0	0	0	518.5846	77.7334	0	76.4307	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_UBA1829
f_Unclassified_o_Peptostreptococcales	27.4505	0	6.3623	0	0	0	7.9205	453.7411	0	0	94.7005	3.8569	41.0172	0	32.1848	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Unclassified_o_Peptostreptococcales
f_GCA-2689995	70.8897	451.231	63.6562	0	0	0	0	0	0	78.6529	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_SCGC-AAA003-L08;f_GCA-2689995
f_UBA6624	0	0	0	452.0557	48.3796	0	99.0582	0	0	0	0	0	0	64.2871	0	d_Bacteria;p_UBP7;c_UBA6624;o_UBA6624;f_UBA6624
f_2013Ark19i	26.4099	0	0	0	43.257	0	0	0	0	0	0	133.8724	457.8962	0	1.5589	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_2013Ark19i
f_SZUA-21	24.5785	44.6996	88.2823	0	107.3533	0	357.1878	0	0	0	0	0.9229	0	35.6629	0.2418	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SZUA-21;f_SZUA-21
f_UBA1328	0	0	0	540.6883	0	117.0431	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA1151;f_UBA1328
f_UBA4473	0	0	401.9907	0	0	96.8006	157.9389	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Gracilibacteria;o_UBA4473;f_UBA4473
f_UBA6099	0	0	47.805	217.2726	0	305.7153	59.5132	0	24.5923	0	0	0	0	0	0	d_Bacteria;p_UBP15;c_UBA6099;o_UBA6099;f_UBA6099
f_Herpetosiphonaceae	59.3954	45.7004	115.4473	0	13.7196	172.9561	185.5023	0	0	0	0	0	0	55.5207	5.7611	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Herpetosiphonaceae
f_UBA1381	0	0	0	60.3623	10.7668	313.0936	262.6193	0	0	0	2.0974	0	0	0	1.6225	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381;f_UBA1381
f_UCB3	0	0	338.8595	29.6174	0	51.2904	0	0	40.2275	0	0	0	0	189.5361	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UCB3;f_UCB3
f_2-01-FULL-56-20	0	0	23.0814	26.2261	0	158.9612	28.7344	0	0	0	0	0	0	410.2596	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA6257;f_2-01-FULL-56-20
f_Unclassified_p_Firmicutes A	36.3216	0	0	0	0	0	30.2974	247.6694	0	49.3044	114.4954	3.1598	85.0745	0	78.5377	d_Bacteria;p_Firmicutes A;c_Unclassified_p_Firmicutes A;o_Unclassified_p_Firmicutes A;f_Unclassified_p_Firmicutes A
f_JADJMO01	0	0	155.2812	0	0	40.6122	21.4791	0	30.1106	0	0	0	0	394.7324	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JADJMO01
f_V1-33	0	0	137.9621	0	0	497.6927	0	0	0	0	5.8615	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_V1-33
f_2-02-FULL-39-32	0	0	0	170.3615	0	344.1969	0	0	0	0	4.2468	0	0	121.136	0	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_2-02-FULL-39-32;f_2-02-FULL-39-32
f_JADIYW01	0	0	0	0	0	0	0	0	243.3124	0	0	0	14.5255	377.4452	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_JADIYW01
f_GCA-002753745	29.5374	0	0	0	145.1388	0	396.2326	0	0	0	0	0	0	64.2871	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_UBA10015;f_GCA-002753745
f_UBA644	0	0	0	161.2023	21.5651	139.5822	44.155	0	91.2294	0	0	0	0	171.935	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_UBA644
f_Tumebacillaceae	0	0	0	0	0	568.8946	59.9874	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Tumebacillales;f_Tumebacillaceae
f_Saccharicenantaceae	0	0	0	493.7423	0	0	90.1607	0	37.2566	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_Aminicenantales;f_Saccharicenantaceae
f_JACQEN01	0	0	87.0121	148.3003	26.4522	0	108.3226	0	0	0	0	0	0	246.0484	1.7435	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_HRBIN30;f_JACQEN01
f_UBA6663	18.5524	101.2206	49.978	0	30.3872	0	373.3101	0	0	0	0	0	0	40.3787	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA6663
f_DTMN01	8.7689	0	0	590.4978	0	0	0	0	12.152	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_LBFQ01;f_DTMN01
f_LZORAL124-64-63	0	0	159.1405	0	0	0	0	0	0	0	0	0	0	450.0096	0	d_Bacteria;p_Krumholzibacteriota;c_Krumholzibacteria;o_LZORAL124-64-63;f_LZORAL124-64-63
f_Halobacteroidaceae	8.1188	0	0	0	0	382.6167	0	180.5462	0	0	33.9166	0.9145	0	0	0	d_Bacteria;p_Firmicutes F;c_Halanaerobiia;o_Halobacteroidales;f_Halobacteroidaceae
f_UBA4248	5.2572	0	0	0	153.9146	411.9016	0	0	0	0	0	0.5881	0	34.0871	0.1541	d_Bacteria;p_Myxococcota;c_Bradymonadia;o_UBA4248;f_UBA4248
f_UBA1067	0	0	27.8359	0	0	260.1705	259.8994	0	7.1598	0	0	36.6226	0	11.2447	2.6501	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_RFP12;f_UBA1067
f_Immundisolibacteraceae	74.5519	271.1667	0	0	67.8385	0	0	65.6047	45.9177	78.7773	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Immundisolibacterales;f_Immundisolibacteraceae
f_Waddliaceae	9.8674	0	26.5817	0	96.9718	26.1525	397.1035	0	13.6744	0	0	0	7.4384	21.4761	0.8737	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Waddliaceae
f_MB11C04	6.782	94.2131	0	0	124.2421	0	289.5546	0	9.3986	32.2487	0	3.8903	0	37.5832	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_MB11C04
f_Unclassified_c_Saccharimonadia	0	0	197.0619	0	14.977	24.235	61.3313	0	139.3896	0	0	0	0	159.212	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Unclassified_c_Saccharimonadia;f_Unclassified_c_Saccharimonadia
f_Parvibaculaceae	16.6109	0	102.2806	87.1617	3.8867	100.629	55.7071	0	144.5795	0	0.2716	0	0	82.6354	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Parvibaculales;f_Parvibaculaceae
f_B64-G9	0	0	0	0	0	275.8134	199.4283	0	20.6021	0	0	0	0	97.0692	0	d_Bacteria;p_Myxococcota;c_B64-G9;o_B64-G9;f_B64-G9
f_UBA10030	0	0	115.7385	0	105.5555	0	360.2115	10.1195	0	0	0	0	0	0	0.634	d_Bacteria;p_Bacteroidota;c_UBA10030;o_UBA10030;f_UBA10030
f_DSM-1321	17.8872	0	48.186	54.751	0	47.4079	0	275.3575	0	0	49.9467	16.3591	63.5638	0	15.8201	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_DSM-1321
f_Monoglobaceae	0	0	0	524.0781	0	50.4211	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Monoglobales;f_Monoglobaceae
f_Gastranaerophilaceae	0	109.3544	53.9941	0	0	216.7903	134.4361	0	0	57.1838	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_Gastranaerophilaceae
f_Fen-1058	0	0	0	0	0	0	465.6755	0	0	0	0	0	0	105.8899	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_Fen-1058
f_GCA-2683315	0	0	328.248	0	46.0566	74.5264	0	0	0	0	0	0	0	122.4005	0.2766	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_GCA-2683315
f_Miltoncostaeaceae	0	0	0	412.2748	73.537	0	0	0	31.1092	0	0	0	0	48.8582	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Miltoncostaeales;f_Miltoncostaeaceae
f_Thermotomaculaceae	39.5567	0	53.2805	0	291.5563	0	132.6594	0	0	0	0	0	0	43.0469	0.5837	d_Bacteria;p_Acidobacteriota;c_Holophagae;o_Thermotomaculales;f_Thermotomaculaceae
f_UBA7937	18.7853	0	0	57.5	0	149.3646	251.9973	0	0	0	0	0	0	81.771	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA7937;f_UBA7937
f_JAAUTS01	0	0	0	558.0708	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Methylacidiphilales;f_JAAUTS01
f_Eremiobacteraceae	0	0	0	512.7796	0	0	0	0	0	0	0	3.3272	0	0	40.9718	d_Bacteria;p_Eremiobacterota;c_Eremiobacteria;o_Eremiobacterales;f_Eremiobacteraceae
f_P3	0	0	38.0935	129.8503	34.7419	337.3052	0	0	0	0	0	0	0	15.3884	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_P3
f_Cyanobacteriaceae	0	0	247.4889	122.2642	0	10.5866	174.1449	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Cyanobacteriaceae
f_Methylococcaceae	13.5231	0	72.8595	0	155.0479	35.8415	181.4077	12.7408	37.481	0	1.5478	0.637	0	29.4326	13.6482	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylococcaceae
f_GCA-2721815	0	0	0	82.0447	0	142.0821	89.8916	0	0	0	0	0	0	233.3525	0	d_Bacteria;p_Myxococcota;c_UBA727;o_UBA727;f_GCA-2721815
f_RBG-16-64-32	0	0	0	0	0	451.8751	95.2965	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SM23-28-2;f_RBG-16-64-32
f_JAFGXH01	0	0	0	454.2973	0	0	62.2183	0	25.7101	0	0	0	0	0	0	d_Bacteria;p_UBP6;c_UBA1177;o_JAFGXH01;f_JAFGXH01
f_Unclassified_o_UBA1407	0	0	540.5442	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_Unclassified_o_UBA1407
f_Syntrophomonadaceae	23.8813	0	128.6668	0	156.4617	0	160.1791	11.2498	0	0	0	0	0	51.9768	7.2083	d_Bacteria;p_Firmicutes B;c_Syntrophomonadia;o_Syntrophomonadales;f_Syntrophomonadaceae
f_GWF2-40-263	0	0	122.4158	0	14.886	240.8781	0	0	0	0	0	0	0	158.2451	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_SG8-24;f_GWF2-40-263
f_SHVW01	0	0	16.2127	184.2157	0	143.5582	80.7337	0	83.4028	0	0	0	0	26.1974	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVW01;f_SHVW01
f_J036	41.7645	75.1392	0	42.1549	180.4589	36.5012	138.5599	0	0	13.0973	1.5763	0	0	0	0.8129	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_J036
f_Desulfatiglandaceae	0	0	0	46.9027	25.0979	81.2244	108.6389	0	0	0	0	0	0	266.8024	0	d_Bacteria;p_Desulfobacterota;c_DSM-4660;o_Desulfatiglandales;f_Desulfatiglandaceae
f_Nakamurellaceae	114.1284	264.8151	0	0	0	0	0	0	0	90.6043	1.7562	16.4212	0	0	38.5411	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Nakamurellaceae
f_CR04bin15	0	0	0	0	0	0	0	4.0289	0	0	318.6847	11.5273	189.0233	0	0.389	d_Bacteria;p_KSB1;c_UBA2214;o_CR04bin15;f_CR04bin15
f_Unclassified_c_Kiritimatiellae	39.5567	215.8185	53.2805	0	32.3951	52.4202	0	18.6341	109.6361	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_Unclassified_c_Kiritimatiellae;f_Unclassified_c_Kiritimatiellae
f_Arenicellaceae	0	0	144.5579	164.2529	29.2976	94.8158	0	0	49.5765	0	0	0	0	38.9308	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Arenicellales;f_Arenicellaceae
f_RPRI01	0	0	247.6076	0	11.5806	56.2175	47.4231	0	19.5964	0	0	0	0	138.4956	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_RPRI01
f_Trueperaceae	18.9838	0	0	461.9325	0	0	0	0	0	0	1.0864	7.0751	0	0	31.4772	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Trueperaceae
f_Bin61	45.1678	345.0056	24.3354	0	59.1847	0	0	0	12.5188	25.773	0	0	6.8098	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Bin61;f_Bin61
f_Ahniellaceae	0	0	26.9369	30.6069	16.3779	53.0039	0	0	0	0	0	0	0	391.736	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Ahniellaceae
