genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_Emticicia	83.636	16.5919	0	0	0	0	0	114.2431	14.4216	0	0	0	33.6705	0	1.3755	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Spirosomaceae;g_Emticicia
g_UBA1328	0	0	0	217.073	0	46.7746	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA1151;f_UBA1328;g_UBA1328
g_Palsa-1033	0	0	0	13.9678	0	36.1171	138.9755	0	29.8899	0	0	0	7.6433	37.1854	0	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_Limnocylindrales;f_CSP1-4;g_Palsa-1033
g_Wolinella	0	0	18.1602	0	16.2344	0	0	0	0	0	0	0	0	228.9532	0	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Wolinella
g_Pasteurella	0	0	0	19.427	0	0	169.8897	0	0	0	38.021	35.4055	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Pasteurella
g_CAG-41	0	0	0	24.234	6.6079	125.1235	106.3863	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381;f_UBA1381;g_CAG-41
g_JAGNEJ01	0	0	57.5879	0	0	198.896	0	0	0	0	5.3956	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_V1-33;g_JAGNEJ01
g_Wolbachia	0	121.7621	0	0	71.9231	0	48.6014	0	0	0	0	0	0	19.5063	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Wolbachia
g_Aureimonas A	0	0	0	0	0	0	0	0	0	0	0	38.3097	0	0	223.3355	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aureimonas A
g_UBA1762	0	0	0	260.4721	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_UBA1762
g_Xanthobacter	0	0	0	0	0	0	0	0	0	0	2.1754	10.5975	72.0554	0	175.1488	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Xanthobacter
g_SXNM01	0	0	52.0468	0	69.7914	24.5125	62.8812	0	0	0	0	0	0	50.475	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_UBA9042;f_UBA9042;g_SXNM01
g_Thermobifida	90.8358	48.0539	0	0	0	0	0	0	41.7683	33.317	2.2312	0	42.7234	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Thermobifida
g_Unclassified_f_Bacteriovoracaceae	0	0	119.3912	0	0	0	0	0	39.8868	0	0	0	0	99.2448	0	d_Bacteria;p_Bdellovibrionota;c_Bacteriovoracia;o_Bacteriovoracales;f_Bacteriovoracaceae;g_Unclassified_f_Bacteriovoracaceae
g_Nevskia	0	0	126.5011	31.4195	0	5.4162	62.5231	0	10.0853	0	0	10.9589	0	11.1528	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Nevskiaceae;g_Nevskia
g_Methylocella	6.3808	20.2533	10.0369	0	63.3165	0	24.2524	0	0	0	0	0	0	133.7163	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylocella
g_Wenxinia	17.4115	0	21.3921	0	57.3709	0	103.381	4.5623	12.5069	29.9288	0	11.0999	0	0	0.293	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Wenxinia
g_Blastomonas	52.4038	0	0	0	3.5509	0	0	0	0	0	0	200.415	0	0	1.0216	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Blastomonas
g_GCA-2683315	0	0	137.0168	0	28.2662	29.7834	0	0	0	0	0	0	0	61.3287	0.2575	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_GCA-2683315;g_GCA-2683315
g_Burkholderia	0	0	0	0	33.9336	0	22.9304	0	144.2524	0	0	33.8622	0	0	20.9153	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Burkholderia
g_CF-154	0	0	131.3747	0	0	106.0689	0	0	0	0	0	0	0	18.201	0	d_Bacteria;p_Chloroflexota;c_Ktedonobacteria;o_Ktedonobacterales;f_Ktedonobacteraceae;g_CF-154
g_Bin61	32.2891	143.4849	10.158	0	36.3233	0	0	0	5.9389	21.3175	0	0	6.0747	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Bin61;f_Bin61;g_Bin61
g_Mesobacillus	0	0	165.773	0	26.9443	14.1953	18.2074	0	0	0	0	0	0	29.2303	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_DSM-18226;g_Mesobacillus
g_Azonexus	29.2369	0	15.7767	29.5568	8.0592	16.9836	0	0	47.4368	0	1	58.8492	0	0	46.0489	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Azonexus
g_Aminobacter	34.144	0	0	0	0	0	0	0	0	0	1.8193	25.5701	3.0161	0	188.3534	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aminobacter
g_CAIMTB01	0	31.54	15.6302	0	55.2634	19.4099	0	0	0	10.9337	0	0	0	119.9039	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_CAIMTB01;g_CAIMTB01
g_Metasolibacillus	0	0	0	0	0	0	0	0	0	0	215.0361	2.1684	35.2833	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Metasolibacillus
g_Formivibrio	13.1001	83.1627	0	0	55.2634	0	0	0	0	100.9029	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chitinibacteraceae;g_Formivibrio
g_Saccharicenans	0	0	0	198.2253	0	0	36.5238	0	17.6744	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_Aminicenantales;f_Saccharicenantaceae;g_Saccharicenans
g_UBA629	7.9444	50.4328	0	0	134.0547	0	45.2932	0	14.612	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA629
g_Desemzia	0	0	0	0	4.7809	0	0	0	0	0	1.7584	0.3413	131.7188	18.201	94.9718	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Desemzia
g_Frisingicoccus	0	0	0	0	0	0	0	2.6168	0	0	137.5603	5.9858	105.3649	0	0.168	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Frisingicoccus
g_Tumebacillus A	0	0	0	0	0	227.3508	24.3007	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Tumebacillales;f_Tumebacillaceae;g_Tumebacillus A
g_VFKP01	22.1347	70.2581	17.4088	0	15.5627	0	126.1961	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA1113;f_UBA1113;g_VFKP01
g_UBA7173	141.597	0	21.2124	0	0	0	25.6281	8.0702	0	37.0966	4.9686	0	12.6854	0	0.2591	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;g_UBA7173
g_Alteriqipengyuania	0	0	32.5712	35.5953	116.469	0	0	0	0	0	3.0517	31.8719	0	31.5876	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Alteriqipengyuania
g_JADKHK01	0	0	11.244	12.2879	10.0516	21.1823	0	0	0	0	0	0	0	196.2792	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Ahniellaceae;g_JADKHK01
g_Chryseolinea	6.2321	0	127.4389	32.1394	0	55.403	11.8436	0	0	0	0	7.7821	0	9.5069	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Cyclobacteriaceae;g_Chryseolinea
g_UBA952	0	0	120.5622	0	0	56.7812	0	39.7781	17.6216	0	0	0	0	14.6152	0.7298	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_UBA952
g_JAFAMB01	0	0	0	0	16.5926	17.4832	0	0	0	0	0	0	0	216.0033	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_JAFAMB01;g_JAFAMB01
g_Unclassified_c_Kiritimatiellae	28.2778	89.7571	22.2403	0	19.8818	20.949	0	16.9226	52.011	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_Unclassified_c_Kiritimatiellae;f_Unclassified_c_Kiritimatiellae;g_Unclassified_c_Kiritimatiellae
g_Miltoncostaea	0	0	0	165.5182	45.1317	0	0	0	14.7581	0	0	0	0	24.4804	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Miltoncostaeales;f_Miltoncostaeaceae;g_Miltoncostaea
g_Janthinobacterium	0	0	73.8811	40.3703	11.0077	57.9929	0	0	0	0	0	34.0759	0	11.9416	20.2994	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Janthinobacterium
g_JAFGRB01	0	0	0	0	0	110.225	80.7878	0	9.7736	0	0	0	0	48.6365	0	d_Bacteria;p_Myxococcota;c_B64-G9;o_B64-G9;f_B64-G9;g_JAFGRB01
g_DTMN01	6.2686	0	0	237.0703	0	0	0	0	5.7649	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_LBFQ01;f_DTMN01;g_DTMN01
g_Streptomyces D	0	0	137.4603	0	89.3698	0	0	0	21.918	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces D
g_Hoyosella	33.088	0	0	0	0	0	0	0	0	54.6124	2.4382	2.2941	155.6249	0	0.6358	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Hoyosella
g_GCA-2730975	0	39.1824	0	0	69.4335	0	117.2977	0	0	0	0	3.4235	0	18.8311	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_MB11C04;g_GCA-2730975
g_SKPS01	38.825	82.1567	0	0	72.7931	0	24.5947	7.7448	0	0	0	0	0	19.7422	0.9947	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_PWNQ01;g_SKPS01
g_DTJG01	30.451	57.993	57.4787	0	25.6917	0	11.574	0	28.004	20.104	0	0	5.7289	9.2905	0.4681	d_Bacteria;p_Ratteibacteria;c_UBA8468;o_B48-G9;f_DTJG01;g_DTJG01
g_PXDC01	0	0	0	143.0993	0	68.5219	35.1555	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_T3Sed10-336;g_PXDC01
g_Isoptericola	28.4583	0	0	0	0	0	47.7766	0	0	60.0272	0	2.0557	14.7338	0	93.7134	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Isoptericola
g_JACTMJ01	0	0	0	0	0	48.2784	123.8473	0	0	0	0	0	0	74.5595	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_Bryobacteraceae;g_JACTMJ01
g_GCA-2748155	101.1045	0	0	0	0	0	0	0	0	15.3215	0.346	19.3691	60.3825	0	49.8729	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_GCA-2748155
g_UBA8592	11.3012	71.7425	35.5531	0	95.3488	0	21.477	0	10.393	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA8592;g_UBA8592
g_Unclassified_f_SM23-39	0	0	40.3883	22.0691	0	57.0651	60.9948	0	35.4195	0	0	0	0	29.3765	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_SM23-39;g_Unclassified_f_SM23-39
g_Desulfosporosinus	0	0	45.8958	0	0	86.4622	0	11.5199	0	0	40.2531	0	12.5928	44.5098	3.4094	d_Bacteria;p_Firmicutes B;c_Desulfitobacteriia;o_Desulfitobacteriales;f_Desulfitobacteriaceae;g_Desulfosporosinus
g_Acidicaldus	7.0061	7.9776	3.9534	24.0464	3.2728	62.3889	0	0	15.2194	0	0	0	0	120.7154	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Acidicaldus
g_NaphS2	0	0	0	18.8303	15.4033	32.4602	44.0093	0	0	0	0	0	0	133.6812	0	d_Bacteria;p_Desulfobacterota;c_DSM-4660;o_Desulfatiglandales;f_Desulfatiglandaceae;g_NaphS2
g_Lichenihabitans	35.3993	112.3613	0	0	33.1851	0	22.4246	0	0	38.9515	1.739	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Lichenihabitans
g_Draconibacterium	0	0	0	56.8791	0	0	31.4406	0	0	0	0	0	0	151.425	4.0336	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Prolixibacteraceae;g_Draconibacterium
g_Butyricicoccus	0	0	0	0	0	0	0	4.9545	0	8.4286	119.9816	7.5677	101.2432	0	1.5779	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Butyricicoccaceae;g_Butyricicoccus
g_Desulfohalovibrio	0	0	157.7669	0	0	63.6887	0	0	0	0	0	0	0	21.8575	0	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfohalovibrio
g_UBA1081	0	0	0	39.4091	0	203.8038	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_UBA1081
g_GCA-2721815	0	0	0	32.9389	0	56.7812	36.4148	0	0	0	0	0	0	116.9212	0	d_Bacteria;p_Myxococcota;c_UBA727;o_UBA727;f_GCA-2721815;g_GCA-2721815
g_Aurantimonas	0	0	0	0	0	0	0	0	0	0	0	0	4.4684	0	238.4509	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aurantimonas
g_JAAFGM01	0	31.2498	0	16.9241	110.7528	14.5872	56.1302	0	0	10.8331	1.451	0	0	0	0.7567	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_J036;g_JAAFGM01
g_Lysinibacillus	0	0	0	242.5174	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Lysinibacillus
g_JABDJQ01	18.236	0	28.6849	0	0	0	34.6561	0	0	160.5273	0	0	0	0	0	d_Bacteria;p_JABDJQ01;c_JABDJQ01;o_JABDJQ01;f_JABDJQ01;g_JABDJQ01
g_Propioniciclava	52.856	0	0	0	20.9428	0	0	4.4564	61.6349	24.5819	0	9.3978	14.0099	0	52.6701	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Propioniciclava
g_Unclassified_f_Pyrinomonadaceae	14.1389	103.251	22.2403	0	39.7637	0	26.87	0	9.9717	0	0	1.9606	0	21.5686	0.4167	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_Pyrinomonadales;f_Pyrinomonadaceae;g_Unclassified_f_Pyrinomonadaceae
g_Atopococcus	0	0	0	0	0	0	0	0	0	44.0178	0	5.7739	16.6057	0	173.7736	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Atopococcus
g_Erythrobacter	74.5581	0	0	0	0	0	0	9.3557	0	0	0	155.3597	0	0	0.8935	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Erythrobacter
g_Sphingobium A	36.4199	27.0224	0	0	0	0	0	15.2842	0	0	0	157.0361	0	0	3.7598	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium A
g_UBA7937	13.429	0	0	23.0848	0	59.6915	102.0833	0	0	0	0	0	0	40.9713	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA7937;f_UBA7937;g_UBA7937
g_Phaeodactylibacter	0	0	132.084	0	0	41.4717	0	0	8.5803	0	0	0	0	56.9311	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_Phaeodactylibacter
g_Euzebya	65.2972	27.6832	0	0	0	0	16.5747	0	0	29.2569	0	4.5183	52.0017	0	43.6586	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Euzebyales;f_Euzebyaceae;g_Euzebya
g_Clostridium F	2.5615	0	0	0	0	0	0	76.8483	0	0	85.4664	6.3934	65.2094	0	1.4551	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium F
g_VGIQ01	0	0	0	0	192.05	0	0	0	0	18.7851	0	0	0	26.043	0	d_Bacteria;p_AABM5-125-24;c_AABM5-125-24;o_AABM5-125-24;f_AABM5-125-24;g_VGIQ01
g_Unclassified_f_Desulfovibrionaceae	0	0	14.1813	0	0	0	94.3787	0	8.2911	29.7607	0	0	0	89.7443	0.3465	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Unclassified_f_Desulfovibrionaceae
g_Unclassified_f_Fen-1088	0	0	0	0	0	236.6952	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104 A;f_Fen-1088;g_Unclassified_f_Fen-1088
g_Unclassified_f_Bryobacteraceae	0	0	208.4261	0	0	0	27.9793	0	0	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_Bryobacteraceae;g_Unclassified_f_Bryobacteraceae
g_Blastococcus	112.2002	7.8124	0	0	0	0	0	32.3427	3.0587	3.0133	0	7.8229	29.5096	0	40.5406	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_Blastococcus
g_JABMNZ01	0	0	51.0986	0	9.136	96.2636	0	0	0	0	0	0	0	79.2887	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_SG8-24;f_GWF2-40-263;g_JABMNZ01
g_CAU-1598	0	0	22.2403	72.9155	0	0	53.7399	0	39.0083	0	0	0.5154	0	43.1372	3.7138	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_CAU-1598
g_Manganitrophus	37.1044	58.8869	0	0	0	0	0	0	34.1228	102.0694	0	2.5726	0	0	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_SBBL01;f_SCUR01;g_Manganitrophus
g_Protaetiibacter	32.5175	0	32.756	0	6.2812	0	0	10.0519	0	24.0789	1.2055	5.0739	13.2224	0	108.9088	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Protaetiibacter
g_Clostridium AK	0	0	0	0	6.0498	0	24.5287	36.9844	0	0	20.3035	0	125.7101	19.6893	0.6714	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium AK
g_Nonomuraea	53.7583	161.0606	0	0	0	0	0	0	0	9.9575	0	0	0	0	9.0418	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Nonomuraea
g_UBA737	0	0	0	0	0	199.5282	0	0	0	0	0	0	0	34.2383	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_UBA737
g_Acetatifactor	13.5997	43.1671	0	0	76.7407	0	52.356	0	12.5069	0	11.975	0	22.93	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor
g_Arthrobacter H	73.8941	0	0	0	0	0	0	2.1294	0	0	0	14.8551	2.7673	0	139.4624	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter H
g_Marihabitans	27.8717	34.6323	0	0	0	0	0	0	109.8759	46.0028	0	8.0429	0	0	5.9935	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Marihabitans
g_Pectobacterium	2.0707	0	0	0	0	0	0	1.2392	0	0	96.8128	36.8737	90.9306	0	4.2412	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pectobacterium
g_GCA-2862545	0	0	32.5712	8.8988	0	30.6801	49.1893	0	0	0	0	0	0	110.5565	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_GCA-2862545;g_GCA-2862545
g_UBA1217	0	0	15.9009	52.1317	21.3221	134.7994	0	0	0	0	0	0	0	7.7104	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_P3;g_UBA1217
g_Bacillus T	0	0	0	0	0	0	0	0	0	32.1055	24.6279	0	174.66	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Bacillaceae K;g_Bacillus T
g_Rhizobium A	0	0	44.1306	77.1646	7.8902	74.8231	10.6634	0	0	0	0.1792	8.7822	0	0	7.7068	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium A
g_Pseudozobellia	0	0	0	0	0	0	0	0	0	0	0	0	0	231.1452	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Pseudozobellia
g_UBA1774	0	0	149.1615	37.6178	10.2572	0	13.8625	0	20.1247	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_UBA1774
g_RPRI01	0	0	103.356	0	7.1074	22.4666	19.211	0	9.2965	0	0	0	0	69.3932	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_RPRI01;g_RPRI01
g_SXOO01	0	0	120.6823	109.9058	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_GCA-2863065;f_GCA-2863065;g_SXOO01
g_SIG440	0	0	0	210.4044	0	20.1501	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Monoglobales;f_Monoglobaceae;g_SIG440
g_UBA6777	0	0	96.2937	0	0	71.2665	24.9298	0	24.1277	0	0	0	0	13.3408	0	d_Bacteria;p_Myxococcota;c_UBA6777;o_UBA6777;f_UBA6777;g_UBA6777
g_DUPH01	0	0	11.6192	0	0	103.9736	105.2844	0	3.3966	0	0	0	0	5.6341	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_RFP12;f_UBA1067;g_DUPH01
g_JAFGXQ01	0	0	0	0	50.6919	39.0813	68.5093	0	37.6003	0	0	0	0	32.8596	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_JAAYKL01;f_JAAYKL01;g_JAFGXQ01
g_Falsochrobactrum	0	0	0	0	0	0	0	0	0	0	0	15.6275	0	0	213.0482	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Falsochrobactrum
g_Fodinibius	0	0	0	0	0	0	0	0	0	0	0	0	0	228.6105	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Balneolales;f_Balneolaceae;g_Fodinibius
g_Gilliamella	21.0461	0	0	97.6508	11.0889	0	0	22.0332	0	0	25.5284	1.0935	44.5323	0	5.3565	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Gilliamella
g_Bin5	19.935	189.8279	0	0	0	0	0	0	18.3331	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Caldilineales;f_Caldilineaceae;g_Bin5
g_CSSed10-48	13.571	0	0	185.4545	0	0	0	0	0	0	1	2.8227	0	0	24.5115	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Trueperaceae;g_CSSed10-48
g_Limnothrix	0	0	103.3065	49.086	0	4.2308	70.5456	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Cyanobacteriaceae;g_Limnothrix
g_UBA1383	65.29	17.2889	0	0	0	0	0	0	7.76	13.9419	0.5043	8.5956	22.3009	0	91.4177	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_UBA1383
g_JABAQM01	0	0	0	0	0	134.5874	0	0	0	0	0	0	0	92.3788	0	d_Bacteria;p_Armatimonadota;c_Fimbriimonadia;o_Fimbriimonadales;f_Fimbriimonadaceae;g_JABAQM01
g_Unclassified_f_Oscillospiraceae	0	0	0	88.5124	48.2693	0	0	0	31.5682	0	0	0	2.5371	52.3644	3.2131	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Unclassified_f_Oscillospiraceae
g_Unclassified_f_Selenomonadaceae	0	0	0	106.8721	21.8556	0	0	0	85.7615	0	0	0	0	11.8549	0	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Selenomonadales;f_Selenomonadaceae;g_Unclassified_f_Selenomonadaceae
g_Eubacterium G	0	0	15.0703	0	161.666	0	0	0	0	0	0	0	0	43.8455	5.5227	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Eubacterium G
g_Algoriphagus	0	0	28.4158	51.7568	8.4675	8.922	91.5494	0	16.6133	0	0	10.9109	0	9.1859	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Cyclobacteriaceae;g_Algoriphagus
g_20CM-2-65-7	0	0	34.6582	138.8787	10.3276	0	41.8729	0	0	0	0	0	0	0	0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_20CM-2-65-7
g_Unclassified_o_UBA1407	0	0	225.6332	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_Unclassified_o_UBA1407;g_Unclassified_o_UBA1407
g_JACPZX01	35.4644	56.2841	0	0	0	0	33.6988	0	8.1537	91.5977	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Mor1;o_JACPZX01;f_JACPZX01;g_JACPZX01
