family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_Anaerofustaceae	0	0	162.8562	0	39.7054	97.6186	53.6611	0	0	0	0	0	0	43.074	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Anaerofustaceae
f_Thiohalomonadaceae	0	248.4739	0	0	55.0387	0	74.3839	0	0	0	0	8.1412	0	0	7.5004	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiohalomonadales;f_Thiohalomonadaceae
f_JACPHY01	0	0	37.4764	144.198	0	166.9408	0	0	43.8211	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_JACPHY01;f_JACPHY01
f_Jiangellaceae	257.9342	0	4.3187	0	0	0	0	39.3261	0	0	1.6481	11.8831	0	0	75.0189	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Jiangellales;f_Jiangellaceae
f_Thiobacillaceae	31.7775	0	0	0	11.1712	0	0	0	14.612	26.2248	0	286.0895	18.2822	0	1.511	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Thiobacillaceae
f_Gloeobacteraceae	0	0	79.1308	147.0119	0	29.8146	9.5603	0	13.8791	0	0	0	0	107.4374	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Gloeobacterales;f_Gloeobacteraceae
f_Geminicoccaceae	43.2413	0	100.5686	21.9812	17.9808	75.7836	48.6014	0	23.5189	0	0	34.2784	0	19.5063	0.9629	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Geminicoccales;f_Geminicoccaceae
f_Sandaracinaceae	0	0	0	32.5183	17.7335	149.4828	0	0	11.5977	0	0	0	0	173.1422	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Sandaracinaceae
f_33-17	10.4206	132.3043	16.3914	0	87.919	0	118.821	0	0	0	0	1.445	0	15.8963	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_33-17
f_GWE2-31-10	0	123.235	20.357	0	90.9914	0	122.9734	0	0	0	1.9073	0	0	19.7422	0	d_Bacteria;p_Spirochaetota;c_GWE2-31-10;o_GWE2-31-10;f_GWE2-31-10
f_Casimicrobiaceae	0	0	26.4322	115.545	0	139.5496	0	0	0	0	0	81.7205	0	0	15.8593	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Casimicrobiaceae
f_Woeseiaceae	4.8926	41.0783	61.0711	0	6.8798	0	73.784	0	13.4983	0	0	0	0	176.4764	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Woeseiales;f_Woeseiaceae
f_GCA-2696645	0	0	0	336.9326	0	0	17.1013	0	22.5315	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA8366;f_GCA-2696645
f_GWF2-57-35	0	0	35.1815	38.4479	31.4507	165.6941	85.0102	0	20.5688	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_LD1-PB3;f_GWF2-57-35
f_UBA955	0	0	21.6676	0	0	183.6858	0	0	0	0	0	0	0	168.1056	0.5294	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_NS11-12g;f_UBA955
f_Fimbriimonadaceae	0	0	61.4605	0	0	134.5874	0	0	84.6007	0	0	0	0	92.3788	0	d_Bacteria;p_Armatimonadota;c_Fimbriimonadia;o_Fimbriimonadales;f_Fimbriimonadaceae
f_GCA-2722455	0	0	70.363	38.4479	46.248	66.2777	106.3787	23.8598	0	0	0	0	0	18.6163	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SAR202;f_GCA-2722455
f_HKI-0501	0	0	143.7307	117.8065	16.0611	84.616	0	0	0	0	0	0	0	0	7.7337	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_HKI-0501
f_Unclassified_o_Opitutales	0	0	33.7695	55.3572	15.0942	127.2354	0	0	88.8449	0	0	0	0	49.1245	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Unclassified_o_Opitutales
f_GCA-2748055	0	0	32.5712	35.5953	0	149.2872	0	0	57.1282	0	0	0	0	94.7628	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_GCA-2748055
f_UBA828	19.935	0	62.7148	0	140.1607	29.5368	113.6549	0	0	0	2.938	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA828;f_UBA828
f_DTJE01	18.4987	0	14.5491	0	130.0627	13.7044	140.622	5.5352	0	20.355	0	19.959	0	0	0.2911	d_Bacteria;p_Myxococcota;c_UBA9042;o_DTJE01;f_DTJE01
f_Elainellaceae	9.0155	28.6164	0	0	76.0647	173.5555	51.4001	16.1858	8.2911	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Elainellales;f_Elainellaceae
f_Victivallaceae	0	0	0	30.3147	0	235.1582	0	0	16.2177	0	0	0	0	80.7045	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae
f_PR03	27.909	0	21.9502	0	0	165.406	26.5195	0	76.9989	0	0	0	0	42.5746	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_PR03
f_Unclassified_o_Nanopelagicales	0	0	0	205.4303	0	25.2948	0	0	0	0	0	0	0	130.2148	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_Unclassified_o_Nanopelagicales
f_Phormidiaceae A	0	0	52.0468	85.3186	47.2584	174.2825	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Phormidiaceae A
f_JACPZS01	11.7998	187.2689	55.6825	0	66.3702	0	22.4246	0	0	12.9838	1.739	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_JACPZS01
f_SHVP01	57.6563	183.0077	30.2308	0	0	0	36.5238	11.5013	17.6744	21.1473	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVP01;f_SHVP01
f_Aminobacteriaceae	33.5491	35.4963	17.5907	0	94.3521	16.5694	101.7233	6.6924	10.2844	12.3052	1.6481	1.5507	0	23.7674	0	d_Bacteria;p_Synergistota;c_Synergistia;o_Synergistales;f_Aminobacteriaceae
f_DSM-6294	0	0	5.75	0	0	33.4889	56.2121	1.5148	79.4749	0	0.373	0.6399	2.381	158.1811	17.0279	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_DSM-6294
f_Halobacteroidaceae	5.8039	0	0	0	0	152.9075	0	163.9633	0	0	31.2205	0.8048	0	0	0	d_Bacteria;p_Firmicutes F;c_Halanaerobiia;o_Halobacteroidales;f_Halobacteroidaceae
f_Bin134	0	0	281.592	0	17.9808	0	0	0	35.2784	0	0	0	0	19.5063	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Bin134
f_Immundisolibacteraceae	53.2948	112.776	0	0	41.6345	0	0	59.579	21.7832	65.1587	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Immundisolibacterales;f_Immundisolibacteraceae
f_SURF-5	0	0	0	0	0	248.109	106.0779	0	0	0	0	0	0	0	0	d_Bacteria;p_Abyssubacteria;c_SURF-5;o_SURF-5;f_SURF-5
f_Unclassified_p_Fibrobacterota	0	47.3834	117.408	25.6617	83.966	0	56.7393	17.8671	0	0	4.4001	0	0	0	0	d_Bacteria;p_Fibrobacterota;c_Unclassified_p_Fibrobacterota;o_Unclassified_p_Fibrobacterota;f_Unclassified_p_Fibrobacterota
f_NORP154	0	0	0	23.0848	18.8836	57.789	0	0	59.3878	0	0	1.8621	0	184.371	6.6949	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_NORP154
f_UBA2020	0	0	0	121.5258	0	104.745	80.6099	0	0	0	0	0	0	43.1372	1.0867	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micavibrionales;f_UBA2020
f_UBA12409	0	0	38.4128	59.9703	44.1506	103.3787	46.4091	0	0	0	0	0	0	58.54	0	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_UBA12409
f_Marinithermaceae	0	0	161.1237	0	0	0	0	0	109.9009	0	0	0	0	78.1289	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Marinithermaceae
f_CG2-30-32-10	0	0	0	171.7439	70.244	74.0143	0	0	11.4849	0	0	0	0	19.0509	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_CG2-30-32-10
f_B15-G9	0	0	345.7906	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_UBA1063;f_B15-G9
f_UBA12225	0	0	0	0	17.7684	187.2213	24.0137	0	0	0	0	0	0	115.6553	0	d_Bacteria;p_Chloroflexota;c_UBA2235;o_UBA12225;f_UBA12225
f_GCA-2863065	0	0	120.6823	183.9632	0	0	0	0	0	0	0	0	0	32.8596	6.8072	d_Bacteria;p_Myxococcota;c_UBA9042;o_GCA-2863065;f_GCA-2863065
f_Rikenellaceae	0	0	27.7392	185.3483	18.5982	10.5911	30.3414	0	8.1089	0	0	0	5.6965	53.803	3.7235	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae
f_Butyricicoccaceae	11.4218	72.5084	0	0	16.0611	0	0	4.9545	0	8.4286	119.9816	7.5677	101.2432	0	1.5779	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Butyricicoccaceae
f_WHSQ01	0	0	33.689	68.1993	0	112.1424	59.8093	0	19.8096	0	0	0	0	46.6737	2.2405	d_Bacteria;p_Actinobacteriota;c_UBA4738;o_CADDZG01;f_WHSQ01
f_JAFGRV01	0	0	153.503	55.9183	0	48.1968	33.6673	0	0	0	0	0	0	49.6224	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_SZUA-6;f_JAFGRV01
f_SpSt-956	0	0	0	0	147.9729	38.9789	149.9872	0	0	0	3.8772	0	0	0	0	d_Bacteria;p_Eremiobacterota;c_SpSt-956;o_SpSt-956;f_SpSt-956
f_DSM-45221	0	9.4679	117.0447	57.5287	35.3373	67.3845	0	0	4.2839	0	0.6865	0	0	39.6443	8.3883	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_DSM-45221
f_JABAAI01	0	0	67.6144	123.1534	0	148.6069	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Leptospirae;o_Leptospirales;f_JABAAI01
f_Lenti-02	0	60.2806	29.873	149.1155	53.4104	0	18.0458	11.3652	0	0	0	0	0	14.4854	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_Lenti-02
f_Dehalobacteriaceae	0	0	0	0	0	0	0	310.9067	0	0	1.7015	1.6009	21.7203	0	0.4437	d_Bacteria;p_Firmicutes B;c_Dehalobacteriia;o_Dehalobacteriales;f_Dehalobacteriaceae
f_B26-G9	0	0	235.3134	46.7565	0	0	51.6905	0	0	0	0	0	0	0	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_B26-G9;f_B26-G9
f_JACRJZ01	0	0	91.1015	24.8899	20.3602	71.5101	36.6886	0	22.1927	0	0	0	0	66.2627	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_JACRJZ01
f_Entotheonellaceae	0	0	88.0669	0	69.4335	63.6338	70.3786	0	22.7048	0	0	0	0	17.5068	0	d_Bacteria;p_Tectomicrobia;c_Entotheonellia;o_Entotheonellales;f_Entotheonellaceae
f_GCA-2689995	50.6768	187.6632	26.5713	0	0	0	0	0	0	65.0558	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_SCGC-AAA003-L08;f_GCA-2689995
f_HGM11501	0	0	73.5225	53.5657	0	23.0846	0	0	59.0325	0	0	0	0	118.8368	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UMGS1883;f_HGM11501
f_Rhodothermaceae	0	0	179.3898	0	91.6381	0	30.9618	0	0	0	0	0	0	24.8532	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Rhodothermaceae
f_Unclassified_o_Bdellovibrionales	0	0	82.763	18.0894	0	15.5915	39.9966	0	9.6775	0	0	0	0	160.5271	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_Unclassified_o_Bdellovibrionales
f_GCA-2747355	0	0	0	283.7454	12.8948	13.5869	0	0	0	0	0	0	0	13.9888	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_GCA-2747355;f_GCA-2747355
f_JADMJV01	0	0	0	41.4832	0	17.8775	45.8607	0	66.578	0	0	0	0	147.2504	0	d_Bacteria;p_Eremiobacterota;c_Xenobia;o_Xenobiales;f_JADMJV01
f_Nakamurellaceae	81.5868	110.1344	0	0	0	0	0	0	0	74.9411	1.6166	14.4507	0	0	35.8754	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Nakamurellaceae
f_Carboxydocellaceae	10.1247	0	111.482	104.4279	0	15.0013	0	0	46.5556	0	0	0	0	30.8901	0	d_Bacteria;p_Firmicutes B;c_GCA-003054495;o_Carboxydocellales;f_Carboxydocellaceae
f_UBA10329	0	0	62.7705	107.7975	8.0163	67.5726	10.8339	0	0	0	0	0	0	60.8748	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA10329
f_JADIYW01	0	0	0	0	0	0	0	0	115.4267	0	0	0	12.9576	189.1188	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_JADIYW01
f_JABWCM01	0	0	121.3592	26.5253	10.849	11.4313	29.3244	0	0	0	0	0	0	117.6941	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_JABWCM01;f_JABWCM01
f_UBA823	0	0	21.4832	129.1276	9.6025	60.7075	38.9328	0	12.5601	0	0	0	0	41.6687	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA823
f_MCWD3	0	0	0	0	0	0	0	236.6755	0	0	6.7253	4.2185	42.9259	23.2041	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_MCWD3
f_J027	5.3314	0	66.8681	54.8073	14.9443	110.225	0	0	9.7736	0	0	5.175	15.0455	16.2122	12.293	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_J027
f_JAFGIB01	0	0	0	175.4609	67.2463	33.6072	11.574	0	5.2149	0	0	0	0	17.3006	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JAFGIB01
f_LD1	0	0	95.707	26.1482	0	33.8063	86.7224	0	6.9944	0	0	0	0	58.0104	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_LD1
f_CAG-508	0	0	0	0	0	0	0	237.813	0	0	24.6241	0.7621	29.6061	8.3837	4.24	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_CAG-508
f_Thermotomaculaceae	28.2778	0	22.2403	0	178.9365	0	53.7399	0	0	0	0	0	0	21.5686	0.5433	d_Bacteria;p_Acidobacteriota;c_Holophagae;o_Thermotomaculales;f_Thermotomaculaceae
f_Aggregatilineaceae	0	0	26.4322	0	0	99.59	127.7378	0	0	0	0	0	0	51.2678	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Aggregatilineaceae
f_GCA-002753745	21.1153	0	0	0	89.0758	0	160.5126	0	0	0	0	0	0	32.211	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_UBA10015;f_GCA-002753745
f_SZUA-21	17.5704	18.5902	36.8507	0	65.8858	0	144.6957	0	0	0	0	0.8121	0	17.8689	0.2251	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SZUA-21;f_SZUA-21
f_JADJMO01	0	0	64.8172	0	0	16.2301	8.7011	0	14.2844	0	0	0	0	197.7805	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JADJMO01
f_2-01-FULL-56-20	0	0	9.6346	10.5291	0	63.5266	11.6402	0	0	0	0	0	0	205.5604	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA6257;f_2-01-FULL-56-20
f_Enterobacteriaceae A	0	0	43.0273	94.0444	6.4108	40.5292	86.6403	0	0	0	0	0	0	27.8186	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales A;f_Enterobacteriaceae A
f_TMED113	0	0	0	227.7773	20.7026	21.8139	27.9793	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_TMED113
f_UBA5070	2.0404	0	43.3282	75.4109	14.3458	63.4862	36.8373	0	19.7025	0	0	0.1415	0	42.0197	0	d_Bacteria;p_Fibrobacterota;c_Fibrobacteria;o_UBA5070;f_UBA5070
f_Herpetosiphonaceae	42.4599	19.0064	48.1898	0	8.4201	69.1195	75.1464	0	0	0	0	0	0	27.8186	5.3626	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Herpetosiphonaceae
f_UBA10428	0	0	0	165.5182	0	0	30.4974	0	0	0	0	0	0	97.9215	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA10428
f_UBA8363	0.635	0	19.9784	70.9582	8.9299	79.0375	53.1019	0	2.9201	0	0	12.1157	0	44.5626	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_UBA8363
f_PGXB01	0	0	156.6789	0	15.5627	81.99	21.0327	0	0	0	0	0	0	16.883	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_GN15;f_PGXB01
f_LZORAL124-64-63	0	0	66.4282	0	0	0	0	0	0	0	0	0	0	225.4772	0	d_Bacteria;p_Krumholzibacteriota;c_Krumholzibacteria;o_LZORAL124-64-63;f_LZORAL124-64-63
f_Exiguobacteraceae	0	0	0	0	4.1481	0	0	12.8467	0	0	262.2143	1.6756	5.5499	0	4.8944	d_Bacteria;p_Firmicutes;c_Bacilli;o_Exiguobacterales;f_Exiguobacteraceae
f_MB11C04	4.8482	39.1824	0	0	76.2509	0	117.2977	0	4.4586	26.6737	0	3.4235	0	18.8311	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_MB11C04
f_UCB3	0	0	141.4462	11.8907	0	20.4975	0	0	19.0838	0	0	0	0	94.967	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UCB3;f_UCB3
f_UBA1829	0	0	0	208.1989	47.7072	0	30.9618	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_UBA1829
f_UBA6624	0	0	0	181.4892	29.6919	0	40.1282	0	0	0	0	0	0	32.211	0	d_Bacteria;p_UBP7;c_UBA6624;o_UBA6624;f_UBA6624
f_Methylococcaceae	9.6673	0	30.4129	0	95.1573	14.3236	73.4877	11.5706	17.7809	0	1.4247	0.5605	0	14.7472	12.7042	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylococcaceae
f_JADJQN01	16.2371	85.8974	17.0271	0	7.6108	0	10.2858	0	4.9774	131.0206	0	0	0	8.2565	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JADJQN01
f_Reyranellaceae	89.3629	0	0	0	0	0	28.3697	0	41.1855	49.2781	0	31.6848	2.4446	0	38.7976	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Reyranellales;f_Reyranellaceae
f_UBA644	0	0	0	64.7187	13.2351	55.7821	17.887	0	43.279	0	0	0	0	86.148	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_UBA644
f_JACQEN01	0	0	36.3204	59.5389	16.2344	0	43.8811	0	0	0	0	0	0	123.2825	1.6229	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_HRBIN30;f_JACQEN01
f_UBA4248	3.7582	0	0	0	94.4618	164.6108	0	0	0	0	0	0.5175	0	17.0793	0.1434	d_Bacteria;p_Myxococcota;c_Bradymonadia;o_UBA4248;f_UBA4248
f_Unclassified_o_Caulobacterales	6.1119	0	0	0	0	0	0	0	0	0	0	247.8697	15.2247	2.1946	9.1592	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Unclassified_o_Caulobacterales
f_Unclassified_o_Acidimicrobiales	154.6453	0	0	0	0	0	0	6.1169	0	0	0	10.0549	0	0	106.0005	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Unclassified_o_Acidimicrobiales
f_Syntrophomonadaceae	17.072	0	53.7079	0	96.025	0	64.8881	10.2166	0	0	0	0	0	26.043	6.7098	d_Bacteria;p_Firmicutes B;c_Syntrophomonadia;o_Syntrophomonadales;f_Syntrophomonadaceae
f_Waddliaceae	7.0539	0	11.0957	0	59.5144	10.4515	160.8654	0	6.4871	0	0	0	6.6354	10.7606	0.8132	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Waddliaceae
f_J036	29.8561	31.2498	0	16.9241	110.7528	14.5872	56.1302	0	0	10.8331	1.451	0	0	0	0.7567	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_J036
f_Unclassified_c_Saccharimonadia	0	0	82.2573	0	9.1918	9.6852	24.8451	0	66.126	0	0	0	0	79.7731	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Unclassified_c_Saccharimonadia;f_Unclassified_c_Saccharimonadia
f_2-02-FULL-39-32	0	0	0	68.3959	0	137.5535	0	0	0	0	3.9092	0	0	60.6952	0	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_2-02-FULL-39-32;f_2-02-FULL-39-32
f_UBA4473	0	0	167.7984	0	0	38.685	63.9805	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Gracilibacteria;o_UBA4473;f_UBA4473
f_UBA10030	0	0	48.3114	0	64.7824	0	145.9205	9.19	0	0	0	0	0	0	0.5901	d_Bacteria;p_Bacteroidota;c_UBA10030;o_UBA10030;f_UBA10030
f_Magnetovibrionaceae	0	0	0	0	86.239	0	0	0	0	0	0	2.8347	0	0	179.6865	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetovibrionaceae
f_Kaistiaceae	10.2309	0	0	0	11.1785	0	0	0	0	0	0	40.3254	18.7738	0	186.9246	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Kaistiaceae
f_CAIYMF01	165.8433	40.8314	0	13.4568	0	0	0	5.7737	0	0	0	0	0	0	40.5526	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_CAIYMF01
f_UBA6663	13.2625	42.0968	20.8617	0	18.6495	0	151.2268	0	0	0	0	0	0	20.2317	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA6663
f_UBA1381	0	0	0	24.234	6.6079	125.1235	106.3863	0	0	0	1.9307	0	0	0	1.5103	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381;f_UBA1381
f_JACNLC01	0	0	0	0	220.1549	0	37.1919	0	0	0	0	8.1412	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_SCGC-AAA003-L08;f_JACNLC01
f_UBA6099	0	0	19.9547	87.2296	0	122.1749	24.1086	0	11.6665	0	0	0	0	0	0	d_Bacteria;p_UBP15;c_UBA6099;o_UBA6099;f_UBA6099
f_SZUA-254	39.3004	41.5813	20.6063	0	36.8422	0	49.7917	0	0	0	0	0	36.9689	39.968	0	d_Bacteria;p_Bacteroidota;c_UBA10030;o_UBA10030;f_SZUA-254
f_Parvibaculaceae	11.8746	0	42.6938	34.9933	2.3854	40.215	22.5668	0	68.5881	0	0.25	0	0	41.4044	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Parvibaculales;f_Parvibaculaceae
f_UBA1067	0	0	11.6192	0	0	103.9736	105.2844	0	3.3966	0	0	32.2279	0	5.6341	2.4668	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_RFP12;f_UBA1067
f_UBA1328	0	0	0	217.073	0	46.7746	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA1151;f_UBA1328
f_V1-33	0	0	57.5879	0	0	198.896	0	0	0	0	5.3956	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_V1-33
f_Chitinibacteraceae	13.1001	83.1627	0	0	55.2634	0	0	0	0	100.9029	0	0	0	0	8.4304	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chitinibacteraceae
f_Mycoplasmataceae	0	0	6.9635	0	20.7026	0	8.4131	63.5822	0	0	36.5361	0	114.9578	0	6.734	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Mycoplasmataceae
f_GCA-2683315	0	0	137.0168	0	28.2662	29.7834	0	0	0	0	0	0	0	61.3287	0.2575	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_GCA-2683315
f_Gastranaerophilaceae	0	45.4796	22.5381	0	0	86.6372	54.4596	0	0	47.2982	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_Gastranaerophilaceae
f_Bin61	32.2891	143.4849	10.158	0	36.3233	0	0	0	5.9389	21.3175	0	0	6.0747	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Bin61;f_Bin61
f_CAIMTB01	0	31.54	15.6302	0	55.2634	19.4099	0	0	0	10.9337	0	0	0	119.9039	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_CAIMTB01
f_Saccharicenantaceae	0	0	0	198.2253	0	0	36.5238	0	17.6744	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_Aminicenantales;f_Saccharicenantaceae
f_Tumebacillaceae	0	0	0	0	0	227.3508	24.3007	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Tumebacillales;f_Tumebacillaceae
f_Ahniellaceae	0	0	11.244	12.2879	10.0516	21.1823	0	0	0	0	0	0	0	196.2792	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Ahniellaceae
f_JAFAMB01	0	0	0	0	16.5926	17.4832	0	0	0	0	0	0	0	216.0033	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_JAFAMB01
f_Unclassified_c_Kiritimatiellae	28.2778	89.7571	22.2403	0	19.8818	20.949	0	16.9226	52.011	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_Unclassified_c_Kiritimatiellae;f_Unclassified_c_Kiritimatiellae
f_Miltoncostaeaceae	0	0	0	165.5182	45.1317	0	0	0	14.7581	0	0	0	0	24.4804	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Miltoncostaeales;f_Miltoncostaeaceae
